EMG1,EMG11,EMG5,IM EMG13
9.68e-06,2.97e-05,4.31e-06,5.45e-06
1.0300000000000001e-05,2.7699999999999996e-05,5.2e-06,5.45e-06
9.34e-06,2.8100000000000002e-05,4.98e-06,3.29e-06
1.0199999999999999e-05,2.8999999999999997e-05,3.78e-06,3.29e-06
1.27e-05,2.8499999999999998e-05,3.13e-06,2.98e-07
1.42e-05,2.64e-05,2.51e-06,2.98e-07
1.32e-05,2.7699999999999996e-05,2.37e-06,-2.08e-06
1.23e-05,2.72e-05,3.34e-06,-2.08e-06
1.15e-05,2.8000000000000003e-05,5.41e-06,-5.76e-07
9.74e-06,2.8000000000000003e-05,8.27e-06,3e-07
7.82e-06,2.7600000000000003e-05,1.09e-05,3e-07
5.74e-06,2.78e-05,1.24e-05,-3.07e-07
4.44e-06,2.8000000000000003e-05,1.23e-05,-3.07e-07
3.43e-06,2.8499999999999998e-05,1.15e-05,4.6700000000000004e-07
3.31e-06,2.7699999999999996e-05,1e-05,4.6700000000000004e-07
3.36e-06,2.8000000000000003e-05,8.42e-06,9.85e-07
2.6e-06,2.8000000000000003e-05,7.13e-06,9.85e-07
2.18e-06,2.7000000000000002e-05,6e-06,-1.1699999999999999e-07
2.37e-06,2.6899999999999997e-05,5.54e-06,-3.7e-06
2.16e-06,2.7899999999999997e-05,6.08e-06,-3.7e-06
1.18e-06,2.8499999999999998e-05,7.55e-06,-7.39e-06
4.08e-08,2.8600000000000004e-05,9.64e-06,-7.39e-06
-6.45e-07,2.8499999999999998e-05,1.11e-05,-5.95e-06
-5.8e-07,2.7600000000000003e-05,1.06e-05,-5.95e-06
6.61e-08,2.75e-05,8.53e-06,-5.07e-06
3.9899999999999996e-07,2.8100000000000002e-05,6.54e-06,-5.07e-06
-6.24e-08,2.7699999999999996e-05,4.44e-06,-4.87e-06
-1.03e-06,2.8699999999999996e-05,2.46e-06,-2.62e-06
-2.72e-06,2.9100000000000003e-05,1.41e-06,-2.62e-06
-5.2e-06,2.7899999999999997e-05,2.43e-06,-2.04e-06
-6.86e-06,2.7699999999999996e-05,2.75e-06,-2.04e-06
-6.73e-06,2.6700000000000002e-05,2.06e-06,-1.37e-06
-6.93e-06,2.9999999999999997e-05,2.67e-06,-1.37e-06
-7.93e-06,2.9999999999999997e-05,5.41e-06,1.07e-06
-1.0800000000000002e-05,2.7600000000000003e-05,7.67e-06,1.07e-06
-1.4099999999999999e-05,3.02e-05,8.19e-06,3.1e-06
-1.6100000000000002e-05,2.8600000000000004e-05,7.01e-06,6.08e-06
-1.57e-05,2.9100000000000003e-05,6.15e-06,6.08e-06
-1.53e-05,2.9600000000000005e-05,5.9e-06,5.89e-06
-1.63e-05,2.8600000000000004e-05,5.08e-06,5.89e-06
-1.8100000000000003e-05,2.8499999999999998e-05,5.12e-06,3.63e-06
-1.9600000000000002e-05,2.7899999999999997e-05,6.65e-06,3.63e-06
-2.0399999999999998e-05,2.7899999999999997e-05,8.13e-06,2.08e-06
-2.08e-05,2.78e-05,8.56e-06,2.08e-06
-2.2100000000000002e-05,2.7600000000000003e-05,8.97e-06,1.21e-06
-2.49e-05,2.75e-05,9.9e-06,-2.68e-06
-2.7600000000000003e-05,2.8499999999999998e-05,1.1599999999999999e-05,-2.68e-06
-2.8499999999999998e-05,2.94e-05,1.32e-05,-8.31e-06
-2.6899999999999997e-05,2.84e-05,1.31e-05,-8.31e-06
-2.48e-05,2.84e-05,1.1400000000000001e-05,-5.83e-06
-2.46e-05,2.8999999999999997e-05,1.01e-05,-5.83e-06
-2.6000000000000002e-05,2.7699999999999996e-05,1.15e-05,-6.19e-06
-2.65e-05,2.7600000000000003e-05,1.3500000000000001e-05,-6.19e-06
-2.6000000000000002e-05,2.8100000000000002e-05,1.23e-05,-8.14e-06
-2.61e-05,2.9100000000000003e-05,8.67e-06,-5.98e-06
-2.6700000000000002e-05,2.95e-05,7.05e-06,-5.98e-06
-2.7699999999999996e-05,2.7399999999999995e-05,7.53e-06,-6.2e-06
-2.8899999999999998e-05,2.84e-05,6.14e-06,-6.2e-06
-2.8800000000000002e-05,2.98e-05,3.1e-06,-5.89e-06
-2.65e-05,2.7699999999999996e-05,4.86e-07,-5.89e-06
-2.33e-05,2.8699999999999996e-05,1.9e-07,-2.02e-06
-2.17e-05,3.17e-05,1.65e-06,-2.02e-06
-2.0399999999999998e-05,2.98e-05,3.42e-06,-1.53e-06
-1.99e-05,2.94e-05,3.83e-06,-3.12e-06
-2.08e-05,2.8800000000000002e-05,3.42e-06,-3.12e-06
-2.15e-05,2.84e-05,4.33e-06,-4.96e-06
-2.13e-05,2.9199999999999998e-05,5.86e-06,-4.96e-06
-2.22e-05,2.99e-05,6.97e-06,-8.41e-06
-2.3800000000000003e-05,2.98e-05,9.39e-06,-8.41e-06
-2.5300000000000002e-05,2.95e-05,1.17e-05,-1.05e-05
-2.65e-05,2.94e-05,1.21e-05,-1.05e-05
-2.72e-05,2.97e-05,1.06e-05,-8.33e-06
-2.68e-05,2.8999999999999997e-05,9.26e-06,-8.55e-06
-2.49e-05,2.98e-05,8.36e-06,-8.55e-06
-2.27e-05,2.97e-05,7.47e-06,-1.0800000000000002e-05
-2.17e-05,2.7899999999999997e-05,7.43e-06,-1.0800000000000002e-05
-2.2e-05,2.71e-05,8.45e-06,-9.3e-06
-2.2899999999999998e-05,2.7600000000000003e-05,8.65e-06,-9.3e-06
-2.36e-05,2.8699999999999996e-05,7.08e-06,-9.71e-06
-2.3199999999999998e-05,2.8000000000000003e-05,5.67e-06,-9.71e-06
-2.2e-05,2.8000000000000003e-05,5.02e-06,-7.97e-06
-2.05e-05,2.7899999999999997e-05,3.74e-06,-4.36e-06
-1.86e-05,2.7699999999999996e-05,5.05e-07,-4.36e-06
-1.6899999999999997e-05,2.8600000000000004e-05,-2.67e-06,-4.68e-06
-1.65e-05,2.8699999999999996e-05,-5.25e-06,-4.68e-06
-1.7199999999999998e-05,2.7699999999999996e-05,-5.3e-06,-6.47e-06
-1.83e-05,2.8899999999999998e-05,-2.71e-06,-6.47e-06
-1.93e-05,2.6700000000000002e-05,1.2e-08,1.97e-07
-2.0300000000000002e-05,2.7000000000000002e-05,8.2e-07,1.97e-07
-1.98e-05,2.72e-05,5.01e-08,5.04e-07
-1.98e-05,2.8600000000000004e-05,-1.21e-06,-6.24e-06
-2.14e-05,2.84e-05,-1.49e-06,-6.24e-06
-2.23e-05,2.8100000000000002e-05,7.159999999999999e-07,-3.98e-06
-2.4e-05,2.8000000000000003e-05,4.63e-06,-3.98e-06
-2.64e-05,2.8499999999999998e-05,7.31e-06,-1.93e-06
-2.75e-05,2.7300000000000003e-05,8.13e-06,-1.93e-06
-2.56e-05,2.7399999999999995e-05,9.83e-06,1.69e-06
-2.3800000000000003e-05,2.8100000000000002e-05,1.27e-05,1.69e-06
-2.5e-05,2.8499999999999998e-05,1.4099999999999999e-05,1.04e-06
-2.6700000000000002e-05,2.8199999999999998e-05,1.3699999999999998e-05,5.02e-06
-2.6700000000000002e-05,2.7600000000000003e-05,1.34e-05,5.02e-06
-2.54e-05,2.7899999999999997e-05,1.4099999999999999e-05,1.0300000000000001e-05
-2.4100000000000003e-05,2.9100000000000003e-05,1.51e-05,1.0300000000000001e-05
-2.35e-05,2.9299999999999997e-05,1.58e-05,6.56e-06
-2.45e-05,2.8999999999999997e-05,1.59e-05,6.56e-06
-2.64e-05,2.9299999999999997e-05,1.6100000000000002e-05,8.47e-06
-2.78e-05,2.9299999999999997e-05,1.66e-05,8.47e-06
-2.8100000000000002e-05,2.9600000000000005e-05,1.62e-05,4.71e-06
-2.8199999999999998e-05,2.8300000000000003e-05,1.4400000000000001e-05,3.25e-06
-2.78e-05,2.9100000000000003e-05,1.11e-05,3.25e-06
-2.6600000000000003e-05,2.8899999999999998e-05,7.24e-06,3.35e-06
-2.45e-05,2.7000000000000002e-05,3.44e-06,3.35e-06
-2.34e-05,2.9100000000000003e-05,3.2600000000000003e-07,2.23e-06
-2.17e-05,2.9999999999999997e-05,-1.51e-06,2.23e-06
-2.0300000000000002e-05,2.94e-05,-1.49e-06,-2.79e-06
-2.18e-05,2.84e-05,-1.99e-07,-2.79e-06
-2.4299999999999998e-05,2.9600000000000005e-05,9.37e-07,-4.53e-07
-2.62e-05,2.99e-05,1.16e-06,-1.46e-08
-2.78e-05,2.9199999999999998e-05,5.939999999999999e-07,-1.46e-08
-2.8899999999999998e-05,2.8999999999999997e-05,1.34e-06,-1.93e-06
-2.84e-05,2.9299999999999997e-05,3.9e-06,-1.93e-06
-2.72e-05,2.8899999999999998e-05,5.67e-06,2.8e-06
-2.6000000000000002e-05,2.8600000000000004e-05,4.96e-06,2.8e-06
-2.5300000000000002e-05,2.8499999999999998e-05,4.53e-06,3.82e-06
-2.4e-05,2.8199999999999998e-05,6.26e-06,3.82e-06
-2.23e-05,2.78e-05,7.93e-06,4.18e-06
-2.1899999999999997e-05,2.8199999999999998e-05,8.01e-06,7.08e-06
-2.3800000000000003e-05,2.8000000000000003e-05,7.18e-06,7.08e-06
-2.72e-05,2.7699999999999996e-05,6.8e-06,1.17e-05
-3.04e-05,2.8100000000000002e-05,6.73e-06,1.17e-05
-3.2e-05,2.84e-05,5.84e-06,9.35e-06
-3.2e-05,2.8499999999999998e-05,4.55e-06,9.35e-06
-3.1e-05,2.8199999999999998e-05,4.84e-06,8.27e-06
-3.06e-05,2.75e-05,7.99e-06,8.27e-06
-3.16e-05,2.8000000000000003e-05,1.27e-05,7.9e-06
-3.34e-05,2.8600000000000004e-05,1.58e-05,4.68e-06
-3.47e-05,2.8199999999999998e-05,1.6100000000000002e-05,4.68e-06
-3.4899999999999995e-05,2.8100000000000002e-05,1.5399999999999998e-05,2.29e-06
-3.39e-05,2.8600000000000004e-05,1.3800000000000002e-05,2.29e-06
-3.09e-05,2.8899999999999998e-05,1.17e-05,-2.95e-06
-2.72e-05,2.78e-05,9.61e-06,-2.95e-06
-2.3800000000000003e-05,2.9199999999999998e-05,7.17e-06,-5.11e-06
-2.0399999999999998e-05,2.8699999999999996e-05,3.61e-06,-5.11e-06
-1.6100000000000002e-05,2.7899999999999997e-05,2.12e-07,-3.28e-06
-1.23e-05,2.8499999999999998e-05,-1.06e-06,-2.23e-06
-9.59e-06,2.9600000000000005e-05,-2.05e-06,-2.23e-06
-8.54e-06,2.75e-05,-5.66e-06,-6.35e-06
-7.73e-06,2.6899999999999997e-05,-9.17e-06,-6.35e-06
-6.54e-06,2.8199999999999998e-05,-1.22e-05,-4.46e-06
-5.73e-06,2.9999999999999997e-05,-1.4400000000000001e-05,-4.46e-06
-6.22e-06,3.16e-05,-1.4099999999999999e-05,-4.04e-06
-8.06e-06,3.02e-05,-1.1900000000000001e-05,-4.04e-06
-1.01e-05,2.9299999999999997e-05,-9.38e-06,-4.19e-06
-1.1900000000000001e-05,2.94e-05,-6.86e-06,-4.36e-06
-1.3500000000000001e-05,2.9299999999999997e-05,-4.72e-06,-4.36e-06
-1.42e-05,2.9299999999999997e-05,-3.2e-06,-1.1900000000000001e-05
-1.4000000000000001e-05,2.9100000000000003e-05,-1.29e-06,-1.1900000000000001e-05
-1.4099999999999999e-05,2.8300000000000003e-05,1.16e-06,-1.1e-05
-1.4599999999999999e-05,2.8300000000000003e-05,3.03e-06,-1.1e-05
-1.5399999999999998e-05,2.8800000000000002e-05,3.86e-06,-8.02e-06
-1.65e-05,2.7600000000000003e-05,3.86e-06,-8.02e-06
-1.8100000000000003e-05,2.64e-05,4.04e-06,-9.49e-06
-1.9e-05,2.59e-05,4.53e-06,-9.09e-06
-1.9399999999999997e-05,2.71e-05,4.67e-06,-9.09e-06
-1.98e-05,2.9100000000000003e-05,5.37e-06,-8.26e-06
-1.88e-05,2.8000000000000003e-05,5.98e-06,-8.26e-06
-1.77e-05,2.9100000000000003e-05,4.09e-06,-7.42e-06
-1.83e-05,2.8000000000000003e-05,9.98e-07,-7.42e-06
-2.17e-05,2.75e-05,-2.41e-06,-4.98e-06
-2.4299999999999998e-05,2.75e-05,-7.1e-06,-4.98e-06
-2.3899999999999998e-05,2.8300000000000003e-05,-1.24e-05,-4.71e-06
-2.2800000000000002e-05,2.9299999999999997e-05,-1.56e-05,-3.26e-06
-2.3e-05,2.9100000000000003e-05,-1.42e-05,-3.26e-06
-2.33e-05,2.7899999999999997e-05,-1.05e-05,-2.39e-06
-2.3100000000000002e-05,2.9199999999999998e-05,-5.88e-06,-2.39e-06
-2.3100000000000002e-05,2.84e-05,-9.440000000000001e-07,-2.35e-06
-2.36e-05,2.8899999999999998e-05,4.07e-06,-2.35e-06
-2.2899999999999998e-05,2.8499999999999998e-05,8.51e-06,1.34e-06
-2.11e-05,2.68e-05,1.11e-05,1.34e-06
-1.98e-05,2.7300000000000003e-05,1.1900000000000001e-05,-8.95e-07
-1.99e-05,2.8300000000000003e-05,1.1900000000000001e-05,2.04e-06
-2.0399999999999998e-05,2.78e-05,1.21e-05,2.04e-06
-2.07e-05,2.8499999999999998e-05,1.23e-05,7.31e-06
-2.0399999999999998e-05,2.97e-05,1.1900000000000001e-05,7.31e-06
-1.93e-05,2.8600000000000004e-05,1.12e-05,1.14e-06
-1.83e-05,2.8000000000000003e-05,1.06e-05,1.14e-06
-1.91e-05,2.8999999999999997e-05,1.1e-05,3.5799999999999995e-07
-2.15e-05,2.8499999999999998e-05,1.18e-05,3.5799999999999995e-07
-2.4e-05,2.9299999999999997e-05,1.1599999999999999e-05,2.42e-06
-2.58e-05,2.72e-05,1.1e-05,7.529999999999999e-07
-2.64e-05,2.72e-05,1.3500000000000001e-05,7.529999999999999e-07
-2.72e-05,2.8999999999999997e-05,1.77e-05,-1.31e-07
-2.84e-05,2.75e-05,1.9699999999999998e-05,-1.31e-07
-2.8300000000000003e-05,2.8199999999999998e-05,1.83e-05,-3.06e-06
-2.7699999999999996e-05,2.8699999999999996e-05,1.49e-05,-3.06e-06
-2.7300000000000003e-05,2.9199999999999998e-05,1.0800000000000002e-05,-5.76e-06
-2.64e-05,2.94e-05,5.67e-06,-5.76e-06
-2.51e-05,2.7600000000000003e-05,3.96e-06,-3.47e-06
-2.47e-05,2.72e-05,5.07e-06,-3.36e-06
-2.47e-05,2.78e-05,4.48e-06,-3.36e-06
-2.47e-05,2.7399999999999995e-05,3.34e-07,-2.88e-06
-2.44e-05,2.71e-05,-6.61e-06,-2.88e-06
-2.36e-05,2.8800000000000002e-05,-1.7199999999999998e-05,-3.66e-06
-2.24e-05,2.94e-05,-3.05e-05,-3.66e-06
-2.22e-05,2.8899999999999998e-05,-4.11e-05,-3.53e-06
-2.15e-05,2.8600000000000004e-05,-4.28e-05,-3.53e-06
-2.12e-05,2.7600000000000003e-05,-3.52e-05,-3.69e-06
-2.1600000000000003e-05,2.75e-05,-2.17e-05,-3.69e-06
-2.1899999999999997e-05,2.8300000000000003e-05,-6.46e-06,-3.69e-06
-2.22e-05,2.7899999999999997e-05,7.24e-06,-5.78e-06
-2.26e-05,2.7600000000000003e-05,1.75e-05,-5.78e-06
-2.3e-05,2.9100000000000003e-05,2.46e-05,-2.99e-06
-2.3899999999999998e-05,3.0299999999999998e-05,2.9299999999999997e-05,-2.99e-06
-2.52e-05,3.07e-05,3.21e-05,-7.68e-07
-2.54e-05,3.06e-05,3.18e-05,-7.68e-07
-2.46e-05,2.99e-05,2.8499999999999998e-05,-1.79e-06
-2.4100000000000003e-05,2.78e-05,2.3800000000000003e-05,2.39e-07
-2.3199999999999998e-05,2.8600000000000004e-05,1.73e-05,2.39e-07
-2.26e-05,2.8100000000000002e-05,1.13e-05,1.14e-06
-2.24e-05,2.7699999999999996e-05,9.9e-06,1.14e-06
-2.1899999999999997e-05,2.6700000000000002e-05,1.55e-05,2.46e-06
-2.11e-05,2.72e-05,2.57e-05,2.46e-06
-1.93e-05,2.8000000000000003e-05,3.34e-05,8.45e-06
-1.83e-05,2.6700000000000002e-05,3.41e-05,8.45e-06
-1.83e-05,2.7899999999999997e-05,2.71e-05,8.25e-06
-1.9399999999999997e-05,2.8600000000000004e-05,1.58e-05,7.26e-06
-1.93e-05,2.8699999999999996e-05,6.91e-06,7.26e-06
-1.7899999999999998e-05,2.84e-05,4.04e-06,3.05e-06
-1.76e-05,2.8199999999999998e-05,4.49e-06,3.05e-06
-1.9600000000000002e-05,2.8499999999999998e-05,6.85e-06,2.37e-06
-2.22e-05,2.94e-05,1.1599999999999999e-05,2.37e-06
-2.33e-05,2.8999999999999997e-05,1.92e-05,2.51e-06
-2.27e-05,3.0299999999999998e-05,2.6700000000000002e-05,2.51e-06
-2.2899999999999998e-05,3.01e-05,3.07e-05,1.12e-07
-2.37e-05,2.8600000000000004e-05,2.8000000000000003e-05,1.6e-07
-2.36e-05,2.72e-05,2.09e-05,1.6e-07
-2.3e-05,2.62e-05,1.3800000000000002e-05,1.77e-06
-2.22e-05,2.7000000000000002e-05,8.89e-06,1.77e-06
-2.17e-05,2.8499999999999998e-05,5.75e-06,7.240000000000001e-07
-2.1899999999999997e-05,2.8600000000000004e-05,3.3e-06,7.240000000000001e-07
-2.27e-05,2.8600000000000004e-05,1.15e-06,3.51e-07
-2.36e-05,2.8499999999999998e-05,-1.83e-06,3.51e-07
-2.42e-05,2.8199999999999998e-05,-7.86e-06,4.51e-06
-2.34e-05,2.8499999999999998e-05,-1.6100000000000002e-05,2.45e-06
-2.26e-05,2.8300000000000003e-05,-2.37e-05,2.45e-06
-2.33e-05,2.8100000000000002e-05,-2.7300000000000003e-05,1.55e-06
-2.5e-05,2.8699999999999996e-05,-2.2100000000000002e-05,1.55e-06
-2.62e-05,2.8699999999999996e-05,-9.68e-06,7.09e-07
-2.65e-05,2.8899999999999998e-05,3.73e-06,7.09e-07
-2.6700000000000002e-05,2.9199999999999998e-05,1.09e-05,-2.06e-06
-2.8000000000000003e-05,2.94e-05,7.96e-06,-2.06e-06
-2.8699999999999996e-05,2.94e-05,-3.01e-07,-4.27e-06
-2.8199999999999998e-05,2.8000000000000003e-05,-1.04e-05,-4.68e-06
-2.7899999999999997e-05,2.8000000000000003e-05,-1.7100000000000002e-05,-4.68e-06
-2.7399999999999995e-05,2.8899999999999998e-05,-1.57e-05,1.07e-06
-2.58e-05,2.84e-05,-6.39e-06,1.07e-06
-2.27e-05,2.9199999999999998e-05,7.35e-06,-4.2200000000000005e-07
-2.01e-05,2.9100000000000003e-05,2.2100000000000002e-05,-4.2200000000000005e-07
-1.84e-05,2.97e-05,3.43e-05,1.58e-06
-1.5399999999999998e-05,2.9100000000000003e-05,4.03e-05,1.58e-06
-1.26e-05,2.8499999999999998e-05,3.929999999999999e-05,1.68e-06
-1.28e-05,2.8999999999999997e-05,3.26e-05,2.96e-06
-1.47e-05,2.9100000000000003e-05,2.3800000000000003e-05,2.96e-06
-1.6100000000000002e-05,2.8499999999999998e-05,1.63e-05,7.99e-06
-1.62e-05,2.7699999999999996e-05,1.07e-05,7.99e-06
-1.49e-05,2.7699999999999996e-05,5.99e-06,3.09e-06
-1.32e-05,2.8499999999999998e-05,2.07e-06,3.09e-06
-1.17e-05,2.84e-05,-2.09e-06,-9.940000000000001e-07
-1.07e-05,2.84e-05,-7.96e-06,-9.940000000000001e-07
-9.8e-06,2.9199999999999998e-05,-1.29e-05,-5.18e-06
-8.87e-06,2.8800000000000002e-05,-1.52e-05,-7.13e-06
-8.03e-06,2.8800000000000002e-05,-1.59e-05,-7.13e-06
-7.57e-06,2.9299999999999997e-05,-1.1900000000000001e-05,-3.69e-06
-9.88e-06,2.8999999999999997e-05,-1.32e-06,-3.69e-06
-1.34e-05,2.7600000000000003e-05,1.0199999999999999e-05,-6.89e-06
-1.51e-05,2.99e-05,1.7100000000000002e-05,-6.89e-06
-1.49e-05,2.7399999999999995e-05,1.6800000000000002e-05,-1.1400000000000001e-05
-1.36e-05,2.75e-05,7.13e-06,-1.1400000000000001e-05
-1.28e-05,2.9600000000000005e-05,-5.72e-06,-1.09e-05
-1.29e-05,2.97e-05,-1.4400000000000001e-05,-8.67e-06
-1.42e-05,2.9999999999999997e-05,-1.63e-05,-8.67e-06
-1.64e-05,2.98e-05,-1.1e-05,-9.2e-06
-1.8e-05,2.84e-05,-1.95e-06,-9.2e-06
-1.7899999999999998e-05,2.7899999999999997e-05,8.38e-06,-8.27e-06
-1.82e-05,2.8000000000000003e-05,1.7e-05,-8.27e-06
-1.9e-05,2.9100000000000003e-05,2.1600000000000003e-05,-5.98e-06
-2.0600000000000003e-05,2.98e-05,2.42e-05,-5.98e-06
-2.2100000000000002e-05,2.95e-05,2.6700000000000002e-05,-5.55e-06
-2.3199999999999998e-05,2.8199999999999998e-05,2.7600000000000003e-05,-1.69e-06
-2.3800000000000003e-05,2.8300000000000003e-05,2.47e-05,-1.69e-06
-2.3899999999999998e-05,2.9199999999999998e-05,2.05e-05,8.94e-07
-2.42e-05,2.9100000000000003e-05,1.77e-05,8.94e-07
-2.45e-05,2.8699999999999996e-05,1.4499999999999998e-05,1.17e-06
-2.51e-05,2.7699999999999996e-05,9.14e-06,1.17e-06
-2.55e-05,2.8300000000000003e-05,3.52e-06,3.58e-06
-2.5e-05,3.13e-05,-1.27e-06,3.58e-06
-2.4299999999999998e-05,3.09e-05,-6.32e-06,5.14e-06
-2.45e-05,2.9999999999999997e-05,-1.17e-05,4.88e-06
-2.51e-05,2.8999999999999997e-05,-1.7199999999999998e-05,4.88e-06
-2.54e-05,2.99e-05,-2.02e-05,1.34e-06
-2.46e-05,2.8999999999999997e-05,-1.4999999999999999e-05,1.34e-06
-2.4e-05,2.8800000000000002e-05,7.43e-07,3.74e-06
-2.37e-05,2.78e-05,1.83e-05,3.74e-06
-2.4299999999999998e-05,2.9999999999999997e-05,3.07e-05,7.87e-06
-2.3800000000000003e-05,2.94e-05,3.32e-05,7.87e-06
-2.18e-05,2.8000000000000003e-05,2.9299999999999997e-05,3.25e-06
-2.18e-05,2.68e-05,2.62e-05,5.43e-06
-2.37e-05,2.8600000000000004e-05,2.8899999999999998e-05,5.43e-06
-2.4299999999999998e-05,2.8600000000000004e-05,3.4399999999999996e-05,5.22e-06
-2.4100000000000003e-05,2.7899999999999997e-05,3.09e-05,5.22e-06
-2.48e-05,2.7399999999999995e-05,1.66e-05,5.36e-06
-2.6000000000000002e-05,2.8999999999999997e-05,2.65e-06,5.36e-06
-2.6600000000000003e-05,2.95e-05,6.47e-07,5.21e-06
-2.7399999999999995e-05,2.98e-05,1.0199999999999999e-05,5.21e-06
-2.9999999999999997e-05,2.9199999999999998e-05,2.0399999999999998e-05,2.8e-06
-3.27e-05,2.8499999999999998e-05,2.2e-05,7.01e-06
-3.3600000000000004e-05,2.9600000000000005e-05,1.42e-05,7.01e-06
-3.24e-05,2.9600000000000005e-05,1.19e-06,1.04e-05
-3.06e-05,2.8499999999999998e-05,-1.36e-05,1.04e-05
-2.9100000000000003e-05,2.8699999999999996e-05,-2.8600000000000004e-05,4.16e-06
-2.68e-05,2.9600000000000005e-05,-3.97e-05,4.16e-06
-2.35e-05,3.12e-05,-4.1e-05,-1.43e-06
-2.15e-05,3.16e-05,-3.07e-05,-1.43e-06
-2.14e-05,3.2200000000000003e-05,-1.1e-05,-2.96e-06
-1.98e-05,3.2e-05,1.34e-05,-9.37e-07
-1.66e-05,2.99e-05,3.3299999999999996e-05,-9.37e-07
-1.3800000000000002e-05,3.07e-05,4.09e-05,-1.16e-06
-1.1400000000000001e-05,2.8000000000000003e-05,3.76e-05,-1.16e-06
-9.82e-06,2.78e-05,2.78e-05,-5.34e-06
-8.85e-06,3.0299999999999998e-05,1.57e-05,-5.34e-06
-7.86e-06,2.8499999999999998e-05,3.74e-06,-1.0199999999999999e-05
-5.76e-06,2.9199999999999998e-05,-6.61e-06,-1.0199999999999999e-05
-2.56e-06,2.75e-05,-1.11e-05,-9.93e-06
2.19e-07,2.72e-05,-8.54e-06,-3.65e-06
6.48e-07,2.8899999999999998e-05,-2.43e-06,-3.65e-06
-1.96e-06,2.9600000000000005e-05,-5.4e-07,-3.52e-06
-5.43e-06,3.05e-05,-1.05e-05,-3.52e-06
-7.73e-06,3.0299999999999998e-05,-2.24e-05,-2.4e-06
-9.19e-06,2.8699999999999996e-05,-1.86e-05,-2.4e-06
-1.1599999999999999e-05,2.9299999999999997e-05,-3.42e-06,-1.55e-06
-1.42e-05,2.99e-05,6.29e-06,-1.55e-06
-1.53e-05,2.9600000000000005e-05,-2.46e-06,-2.2899999999999997e-07
-1.53e-05,2.8999999999999997e-05,-2.9100000000000003e-05,2.88e-06
-1.7100000000000002e-05,2.9600000000000005e-05,-5.44e-05,2.88e-06
-2.0300000000000002e-05,2.8899999999999998e-05,-5.6999999999999996e-05,1.1e-06
-2.23e-05,2.8800000000000002e-05,-3.75e-05,1.1e-06
-2.22e-05,3.05e-05,-1.27e-05,4.56e-08
-2.2e-05,2.9199999999999998e-05,5.61e-06,4.56e-08
-2.3899999999999998e-05,2.6899999999999997e-05,1.56e-05,3.2e-07
-2.6700000000000002e-05,2.6600000000000003e-05,2.11e-05,3.2e-07
-2.6300000000000002e-05,2.7399999999999995e-05,2.71e-05,1.78e-06
-2.3e-05,2.8199999999999998e-05,3.3799999999999995e-05,-1.36e-06
-2.0399999999999998e-05,2.8699999999999996e-05,3.6099999999999997e-05,-1.36e-06
-2.08e-05,2.8699999999999996e-05,3.17e-05,-4.07e-06
-2.18e-05,2.7899999999999997e-05,2.1e-05,-4.07e-06
-2.18e-05,2.8499999999999998e-05,9.82e-06,-3.56e-06
-2.2e-05,2.84e-05,5.66e-06,-3.56e-06
-2.27e-05,2.84e-05,1.13e-05,2.89e-06
-2.46e-05,2.98e-05,1.58e-05,2.89e-06
-2.7699999999999996e-05,2.8100000000000002e-05,1.52e-05,3.51e-06
-2.8600000000000004e-05,2.7899999999999997e-05,1.62e-05,1.6e-06
-2.7399999999999995e-05,2.7699999999999996e-05,2.1899999999999997e-05,1.6e-06
-2.68e-05,2.6899999999999997e-05,2.7399999999999995e-05,6.82e-08
-2.75e-05,2.84e-05,2.9199999999999998e-05,6.82e-08
-2.8499999999999998e-05,2.9199999999999998e-05,3.14e-05,-3.37e-06
-2.8499999999999998e-05,2.9600000000000005e-05,3.63e-05,-3.37e-06
-2.8300000000000003e-05,2.8600000000000004e-05,4.2499999999999996e-05,-3.2e-06
-2.8000000000000003e-05,2.8699999999999996e-05,4.8e-05,-3.2e-06
-2.8199999999999998e-05,2.84e-05,5.05e-05,-3.05e-07
-2.9299999999999997e-05,2.84e-05,4.68e-05,-4.65e-06
-3.02e-05,2.9100000000000003e-05,3.2500000000000004e-05,-4.65e-06
-2.9600000000000005e-05,2.8499999999999998e-05,7.6e-06,-1.13e-05
-2.78e-05,2.68e-05,-2.36e-05,-1.13e-05
-2.61e-05,2.72e-05,-5.21e-05,-7.9e-06
-2.52e-05,2.9299999999999997e-05,-6.42e-05,-7.9e-06
-2.5e-05,2.97e-05,-5.18e-05,-7.88e-06
-2.44e-05,3.01e-05,-2.44e-05,-7.88e-06
-2.2899999999999998e-05,2.8800000000000002e-05,-4.07e-06,-1.17e-05
-2.1600000000000003e-05,2.8199999999999998e-05,2.27e-06,-9.67e-06
-2.14e-05,3.0299999999999998e-05,6.11e-06,-9.67e-06
-2.13e-05,3.01e-05,1.59e-05,-7.16e-06
-1.91e-05,3.12e-05,2.6300000000000002e-05,-7.16e-06
-1.64e-05,3.18e-05,2.7600000000000003e-05,-5.45e-06
-1.4599999999999999e-05,2.8999999999999997e-05,1.7899999999999998e-05,-5.45e-06
-1.49e-05,2.8499999999999998e-05,-3.58e-06,1.84e-06
-1.51e-05,2.8000000000000003e-05,-3.85e-05,1.84e-06
-1.4599999999999999e-05,2.8000000000000003e-05,-6.459999999999998e-05,6.03e-06
